listing_id,category_l1,category_l2,property_type,neighborhood,price_ars,covered_area_m2,total_area_m2,rooms,bedrooms,bathrooms,age_years,has_garage,has_balcony,has_pool,lat,lng,created_at
MLA944135689,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,403000.0,25.0,25.0,2.0,1.0,1.0,,True,False,False,-34.62799,-58.403774,2025-06-22 00:00:00
MLA186255833,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,345000.0,22.0,22.0,1.0,1.0,1.0,0.0,False,True,False,-34.623419,-58.415649,2025-08-04 00:00:00
MLA673369224,Inmuebles,Alquiler,CASA,San Telmo,5946000.0,278.0,389.0,8.0,,5.0,12.0,True,True,True,-34.632445,-58.365954,2024-01-26 00:00:00
MLA486728431,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1540000.0,105.0,105.0,5.0,4.0,3.0,,False,False,False,-34.640926,-58.417214,2025-05-29 00:00:00
MLA206731375,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1526000.0,100.0,,4.0,3.0,2.0,,False,False,False,-34.573824,-58.445366,2024-07-03 00:00:00
MLA130903023,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,843000.0,46.0,46.0,3.0,2.0,1.0,,False,True,False,-34.570325,-58.418655,2025-05-19 00:00:00
MLA861784496,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,948000.0,58.0,58.0,2.0,1.0,1.0,15.0,False,True,False,-34.58726,-58.49645,2024-09-11 00:00:00
MLA522720402,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,952000.0,48.0,48.0,2.0,,1.0,8.0,False,False,False,-34.55729,-58.473327,2024-08-01 00:00:00
MLA375990201,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,1031000.0,70.0,70.0,2.0,1.0,1.0,22.0,False,False,False,-34.538144,-58.477705,2025-03-29 00:00:00
MLA277552883,Inmuebles,Alquiler,PH,Flores,478000.0,43.0,50.0,2.0,1.0,1.0,3.0,True,False,False,-34.639886,-58.483565,2025-08-23 00:00:00
MLA416390486,Inmuebles,Alquiler,DEPARTAMENTO,Flores,433000.0,37.0,37.0,2.0,1.0,1.0,7.0,True,True,False,-34.644303,-58.452306,2024-06-23 00:00:00
MLA922030506,Inmuebles,Alquiler,DEPARTAMENTO,Flores,274000.0,23.0,23.0,1.0,1.0,1.0,1.0,False,True,False,-34.627923,-58.421562,2025-08-08 00:00:00
MLA543810243,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,433000.0,33.0,33.0,2.0,1.0,1.0,44.0,True,True,False,-34.568077,-58.45448,2025-06-13 00:00:00
MLA974494031,Inmuebles,Alquiler,PH,San Telmo,968000.0,52.0,59.0,2.0,1.0,1.0,3.0,True,True,True,-34.604996,-58.358303,2024-03-18 00:00:00
MLA441490198,Inmuebles,Alquiler,PH,Belgrano,1383000.0,88.0,121.0,3.0,2.0,2.0,13.0,False,False,True,-34.568462,-58.459723,2024-07-31 00:00:00
MLA234869798,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1199000.0,56.0,56.0,3.0,2.0,1.0,22.0,True,True,False,-34.555879,-58.445735,2025-05-05 00:00:00
MLA751807292,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,815000.0,37.0,37.0,2.0,,1.0,7.0,False,True,False,-34.55366,-58.457549,2025-04-06 00:00:00
MLA302400230,Inmuebles,Alquiler,CASA,Caballito,2828000.0,,458.0,6.0,5.0,4.0,,True,False,False,-34.607725,-58.460202,2024-08-06 00:00:00
MLA956792354,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,701000.0,37.0,37.0,1.0,1.0,1.0,11.0,True,True,False,-34.557693,-58.462685,2024-03-28 00:00:00
MLA160908445,Inmuebles,Alquiler,CASA,Recoleta,3248000.0,172.0,378.0,6.0,5.0,4.0,,True,False,False,-34.600814,-58.393458,2025-05-12 00:00:00
MLA548992699,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,498000.0,46.0,46.0,2.0,1.0,1.0,25.0,False,False,False,-34.645064,-58.400739,2024-03-01 00:00:00
MLA838257183,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,766000.0,52.0,,2.0,1.0,1.0,17.0,False,False,False,-34.553692,-58.465089,2025-03-01 00:00:00
MLA811032342,Inmuebles,Alquiler,PH,Nuñez,1355000.0,48.0,73.0,2.0,1.0,1.0,,True,False,True,-34.542947,-58.468904,2024-01-12 00:00:00
MLA561979901,Inmuebles,Alquiler,DEPARTAMENTO,Flores,598000.0,,44.0,2.0,1.0,1.0,8.0,False,True,False,-34.640855,-58.476516,2024-01-29 00:00:00
MLA536990605,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,285000.0,20.0,,1.0,1.0,1.0,22.0,False,True,False,-34.618845,-58.443687,2025-04-18 00:00:00
MLA787900106,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1045000.0,54.0,,2.0,1.0,1.0,22.0,True,True,False,-34.582184,-58.44256,2024-06-03 00:00:00
MLA625896699,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,699000.0,39.0,,,1.0,1.0,,True,False,False,-34.585258,-58.425421,2025-05-15 00:00:00
MLA533573396,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,920000.0,48.0,48.0,2.0,1.0,1.0,12.0,False,False,False,-34.564325,-58.448145,2024-11-10 00:00:00
MLA116589085,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,826000.0,38.0,38.0,2.0,1.0,1.0,3.0,True,True,False,-34.563535,-58.441894,2024-03-24 00:00:00
MLA592495065,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,2632000.0,164.0,164.0,8.0,7.0,5.0,,False,False,False,-34.617391,-58.442427,2025-03-31 00:00:00
MLA958174837,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1391000.0,71.0,71.0,3.0,2.0,1.0,12.0,False,True,False,-34.573137,-58.467728,2024-11-24 00:00:00
MLA421315672,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,497000.0,39.0,39.0,2.0,1.0,1.0,,False,True,True,-34.611931,-58.428159,2024-07-24 00:00:00
MLA687333632,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1327000.0,71.0,71.0,3.0,2.0,1.0,2.0,False,True,True,-34.566077,-58.442176,2025-04-29 00:00:00
MLA959667038,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,577000.0,34.0,34.0,2.0,1.0,1.0,,False,True,False,-34.61675,-58.439699,2024-08-12 00:00:00
MLA638674005,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1696000.0,,95.0,4.0,3.0,2.0,10.0,True,False,False,-34.599335,-58.426912,2025-05-01 00:00:00
MLA827660546,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,321000.0,28.0,28.0,1.0,1.0,1.0,8.0,False,True,False,-34.621245,-58.382515,2024-05-01 00:00:00
MLA858079283,Inmuebles,Alquiler,CASA,Belgrano,5165000.0,151.0,307.0,6.0,5.0,3.0,,True,True,False,-34.562865,-58.457619,2025-03-02 00:00:00
MLA499962663,Inmuebles,Alquiler,PH,Colegiales,2609000.0,141.0,149.0,5.0,4.0,3.0,4.0,True,True,False,-34.571362,-58.441846,2025-02-14 00:00:00
MLA559463367,Inmuebles,Alquiler,CASA,Flores,3711000.0,281.0,,8.0,7.0,5.0,,False,False,False,-34.629647,-58.466161,2025-08-05 00:00:00
MLA100669571,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,,68.0,68.0,2.0,1.0,1.0,28.0,False,True,False,-34.612705,-58.444033,2024-07-23 00:00:00
MLA443637699,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1800000.0,104.0,104.0,5.0,4.0,3.0,,False,True,False,-34.587895,-58.384453,2025-06-10 00:00:00
MLA841432588,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,949000.0,67.0,67.0,3.0,2.0,1.0,15.0,False,True,False,-34.630197,-58.451963,2025-07-15 00:00:00
MLA777468454,Inmuebles,Alquiler,PH,Boedo,,52.0,,2.0,1.0,1.0,9.0,True,False,False,-34.631451,-58.433848,2024-11-20 00:00:00
MLA614465006,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,838000.0,45.0,45.0,3.0,2.0,1.0,,True,False,False,-34.624765,-58.405318,2024-01-19 00:00:00
MLA842334798,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,,21.0,21.0,1.0,1.0,1.0,18.0,True,False,False,-34.537746,-58.452699,2024-06-09 00:00:00
MLA640733637,Inmuebles,Alquiler,PH,Villa Crespo,1158000.0,,92.0,3.0,2.0,1.0,8.0,True,True,True,-34.600187,-58.448525,2025-08-07 00:00:00
MLA773644981,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,,64.0,64.0,4.0,3.0,2.0,0.0,False,False,False,-34.639791,-58.424764,2025-02-26 00:00:00
MLA191716916,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,404000.0,35.0,,2.0,1.0,1.0,5.0,False,True,False,-34.63266,-58.428314,2025-02-05 00:00:00
MLA626051493,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,383000.0,32.0,,2.0,1.0,1.0,,False,False,False,-34.614064,-58.433651,2024-10-08 00:00:00
MLA785749421,Inmuebles,Alquiler,PH,Villa Crespo,2239000.0,114.0,135.0,,4.0,3.0,2.0,True,False,False,-34.613158,-58.453781,2024-05-06 00:00:00
MLA689204683,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,391000.0,41.0,41.0,1.0,1.0,1.0,25.0,False,True,False,-34.622405,-58.429638,2025-03-31 00:00:00
MLA318642453,Inmuebles,Alquiler,PH,Colegiales,730000.0,42.0,61.0,2.0,1.0,1.0,,True,False,True,-34.586594,-58.466717,2024-12-13 00:00:00
MLA541158388,Inmuebles,Alquiler,CASA,Recoleta,3042000.0,118.0,271.0,4.0,3.0,2.0,2.0,True,False,True,-34.589438,-58.413757,2024-06-04 00:00:00
MLA950518132,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,544000.0,41.0,41.0,3.0,2.0,2.0,18.0,False,True,False,-34.579383,-58.442483,2024-01-11 00:00:00
MLA499346756,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,634000.0,38.0,,2.0,1.0,1.0,8.0,False,False,True,-34.641558,-58.355754,2025-01-06 00:00:00
MLA853041435,Inmuebles,Alquiler,PH,Nuñez,1202000.0,76.0,80.0,3.0,2.0,1.0,9.0,True,False,False,-34.534282,-58.476286,2025-03-01 00:00:00
MLA520452785,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1346000.0,79.0,79.0,4.0,3.0,2.0,,False,True,False,-34.600221,-58.428827,2024-05-05 00:00:00
MLA987735932,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,423000.0,30.0,30.0,2.0,1.0,1.0,,False,True,False,-34.595863,-58.425672,2024-11-28 00:00:00
MLA938928055,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,807000.0,58.0,58.0,3.0,2.0,2.0,,False,False,False,-34.627177,-58.369078,2024-11-25 00:00:00
MLA347166685,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,1181000.0,88.0,88.0,5.0,4.0,3.0,,False,True,False,-34.623619,-58.359702,2024-03-09 00:00:00
MLA296915903,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,2286000.0,76.0,76.0,4.0,3.0,2.0,0.0,False,False,False,-34.576272,-58.391881,2025-03-14 00:00:00
MLA994965505,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,1851000.0,117.0,117.0,6.0,5.0,3.0,,False,False,False,-34.604063,-58.442801,2025-02-13 00:00:00
MLA397477198,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1823000.0,74.0,74.0,3.0,2.0,1.0,21.0,False,True,False,-34.564462,-58.418722,2024-02-26 00:00:00
MLA323162561,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,803000.0,66.0,,2.0,,1.0,25.0,False,True,False,-34.622203,-58.408826,2024-01-09 00:00:00
MLA642349407,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,,48.0,,1.0,1.0,1.0,30.0,False,False,False,-34.563971,-58.398691,2024-06-20 00:00:00
MLA725360877,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1350000.0,,67.0,3.0,,1.0,14.0,False,True,False,-34.55748,-58.437297,2024-03-04 00:00:00
MLA453595252,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1010000.0,51.0,51.0,3.0,2.0,1.0,3.0,True,True,False,-34.613353,-58.436337,2025-01-09 00:00:00
MLA145247367,Inmuebles,Alquiler,PH,Caballito,504000.0,38.0,,2.0,1.0,1.0,0.0,True,False,True,-34.607529,-58.438789,2025-05-18 00:00:00
MLA334956382,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,344000.0,26.0,26.0,1.0,1.0,1.0,10.0,False,True,False,-34.586594,-58.432347,2024-04-08 00:00:00
MLA704896830,Inmuebles,Alquiler,CASA,Almagro,1154000.0,86.0,408.0,3.0,2.0,1.0,6.0,True,True,True,-34.635936,-58.419835,2024-01-16 00:00:00
MLA512008867,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,658000.0,44.0,44.0,2.0,1.0,1.0,3.0,False,False,False,-34.569777,-58.445743,2025-08-17 00:00:00
MLA290921628,Inmuebles,Alquiler,PH,Belgrano,1157000.0,65.0,77.0,2.0,1.0,1.0,5.0,False,False,False,-34.563004,-58.456091,2025-04-20 00:00:00
MLA606244019,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,565000.0,34.0,34.0,1.0,1.0,1.0,3.0,False,True,False,-34.559652,-58.487996,2024-04-18 00:00:00
MLA513607791,Inmuebles,Alquiler,DEPARTAMENTO,Flores,621000.0,45.0,,2.0,1.0,1.0,,True,False,False,-34.611775,-58.463422,2025-05-20 00:00:00
MLA312106276,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,961000.0,59.0,59.0,3.0,2.0,1.0,1.0,True,True,False,-34.630593,-58.423277,2025-01-18 00:00:00
MLA317100671,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1235000.0,58.0,,3.0,2.0,2.0,,True,True,False,-34.574502,-58.48828,2025-07-06 00:00:00
MLA114751477,Inmuebles,Alquiler,DEPARTAMENTO,Flores,,21.0,21.0,2.0,1.0,1.0,,True,True,True,-34.633466,-58.461061,2024-12-07 00:00:00
MLA431048649,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,752000.0,42.0,42.0,1.0,1.0,1.0,1.0,False,False,False,-34.561061,-58.416945,2024-11-17 00:00:00
MLA952442415,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,747000.0,,56.0,3.0,2.0,1.0,,False,False,False,-34.618558,-58.448991,2025-08-22 00:00:00
MLA375380537,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1309000.0,50.0,50.0,3.0,2.0,2.0,4.0,False,True,False,-34.568992,-58.483987,2025-01-03 00:00:00
MLA203401728,Inmuebles,Alquiler,CASA,Caballito,3599000.0,169.0,243.0,7.0,6.0,5.0,14.0,True,False,False,-34.630354,-58.419916,2024-07-22 00:00:00
MLA294210375,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,440000.0,36.0,36.0,1.0,1.0,1.0,9.0,False,False,False,-34.535712,-58.472895,2024-08-20 00:00:00
MLA590243206,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,544000.0,41.0,41.0,3.0,2.0,2.0,18.0,False,True,False,-34.579383,-58.442483,2025-04-20 00:00:00
MLA887386620,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,1293000.0,63.0,63.0,3.0,2.0,2.0,,False,False,False,-34.613832,-58.379662,2024-01-28 00:00:00
MLA729604095,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1100000.0,72.0,72.0,3.0,2.0,1.0,,False,False,False,-34.649198,-58.419525,2025-04-06 00:00:00
MLA848101248,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,965000.0,58.0,58.0,3.0,2.0,1.0,7.0,False,True,False,-34.566372,-58.456585,2024-09-17 00:00:00
MLA883190982,Inmuebles,Alquiler,DEPARTAMENTO,Flores,198000.0,21.0,21.0,1.0,1.0,1.0,,False,True,False,-34.650288,-58.462727,2024-01-26 00:00:00
MLA983398596,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,615000.0,33.0,33.0,1.0,1.0,1.0,4.0,False,True,False,-34.539705,-58.465136,2025-06-14 00:00:00
MLA779309783,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,555000.0,47.0,47.0,2.0,1.0,1.0,,False,False,False,-34.552257,-58.455445,2024-07-14 00:00:00
MLA748281832,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,1187000.0,91.0,91.0,3.0,2.0,1.0,,False,False,False,-34.546248,-58.45199,2024-07-28 00:00:00
MLA955587963,Inmuebles,Alquiler,PH,Colegiales,1535000.0,90.0,105.0,3.0,2.0,1.0,,False,False,False,-34.576485,-58.454672,2025-08-08 00:00:00
MLA764605782,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1970000.0,75.0,75.0,3.0,2.0,,19.0,False,True,False,-34.567035,-58.455015,2024-04-26 00:00:00
MLA195346494,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,669000.0,46.0,46.0,2.0,1.0,1.0,14.0,False,False,False,-34.563098,-58.456396,2025-01-24 00:00:00
MLA529008495,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,889000.0,60.0,,4.0,3.0,2.0,31.0,False,False,False,-34.584098,-58.41847,2024-07-04 00:00:00
MLA525594589,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,2516000.0,131.0,131.0,6.0,5.0,4.0,5.0,False,False,False,-34.547441,-58.44754,2024-09-05 00:00:00
MLA618456840,Inmuebles,Alquiler,PH,Belgrano,1369000.0,63.0,86.0,2.0,1.0,1.0,10.0,True,False,True,-34.53333,-58.463918,2025-03-25 00:00:00
MLA316427113,Inmuebles,Alquiler,PH,San Telmo,790000.0,,78.0,2.0,1.0,,27.0,True,False,True,-34.629315,-58.361205,2025-06-09 00:00:00
MLA188825808,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,510000.0,53.0,53.0,3.0,2.0,1.0,6.0,True,False,False,-34.625621,-58.410097,2024-02-01 00:00:00
MLA236950400,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,873000.0,39.0,39.0,3.0,2.0,2.0,16.0,False,False,False,-34.554413,-58.419637,2024-08-13 00:00:00
MLA565022716,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,970000.0,70.0,70.0,3.0,2.0,1.0,6.0,False,False,False,-34.620121,-58.458968,2024-05-26 00:00:00
MLA360836610,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,1070000.0,86.0,86.0,3.0,2.0,2.0,,False,True,False,-34.636814,-58.375709,2025-05-18 00:00:00
MLA711116970,Inmuebles,Alquiler,PH,Palermo,787000.0,35.0,42.0,2.0,1.0,1.0,25.0,True,False,True,-34.570562,-58.454002,2025-07-08 00:00:00
MLA939855159,Inmuebles,Alquiler,PH,Caballito,569000.0,42.0,48.0,2.0,1.0,1.0,12.0,True,True,True,-34.622194,-58.441823,2024-01-23 00:00:00
MLA575818202,Inmuebles,Alquiler,DEPARTAMENTO,Flores,1270000.0,86.0,86.0,4.0,3.0,2.0,51.0,False,True,False,-34.631012,-58.464583,2024-11-22 00:00:00
MLA682893092,Inmuebles,Alquiler,PH,Recoleta,2180000.0,,120.0,3.0,2.0,1.0,11.0,False,False,True,-34.586012,-58.394664,2024-08-02 00:00:00
MLA847526508,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1077000.0,52.0,52.0,3.0,2.0,1.0,16.0,False,True,False,-34.601961,-58.437676,2024-09-19 00:00:00
MLA298520069,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,364000.0,36.0,36.0,2.0,1.0,1.0,8.0,True,False,False,-34.61186,-58.421361,2024-02-07 00:00:00
MLA700181321,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,2161000.0,82.0,82.0,4.0,3.0,2.0,2.0,False,True,False,-34.580746,-58.452511,2024-01-26 00:00:00
MLA543458254,Inmuebles,Alquiler,DEPARTAMENTO,Flores,460000.0,46.0,,2.0,1.0,1.0,4.0,False,False,False,-34.628831,-58.47028,2024-07-29 00:00:00
MLA804612949,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1249000.0,77.0,,3.0,2.0,1.0,14.0,True,True,False,-34.610062,-58.453404,2025-02-04 00:00:00
MLA262148399,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,586000.0,44.0,44.0,,1.0,1.0,17.0,False,False,False,-34.611168,-58.453652,2025-03-29 00:00:00
MLA553290061,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,529000.0,33.0,33.0,1.0,1.0,1.0,0.0,True,False,False,-34.630792,-58.419296,2024-09-21 00:00:00
MLA614185931,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,,65.0,65.0,3.0,2.0,1.0,7.0,False,True,False,-34.625005,-58.36674,2025-01-02 00:00:00
MLA130925266,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,440000.0,32.0,32.0,2.0,1.0,1.0,21.0,True,True,False,-34.601155,-58.380143,2024-08-21 00:00:00
MLA904423613,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,817000.0,55.0,55.0,3.0,2.0,2.0,,False,False,False,-34.577093,-58.429947,2025-08-18 00:00:00
MLA787013510,Inmuebles,Alquiler,CASA,Colegiales,1226000.0,90.0,,3.0,2.0,1.0,,False,True,True,-34.579386,-58.436016,2024-04-19 00:00:00
MLA564141194,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1525000.0,98.0,98.0,5.0,4.0,3.0,4.0,True,False,False,-34.622435,-58.412084,2024-02-22 00:00:00
MLA107033369,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1937000.0,59.0,59.0,3.0,2.0,2.0,1.0,True,False,False,-34.562728,-58.41284,2024-02-25 00:00:00
MLA788742591,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,2453000.0,100.0,,4.0,3.0,2.0,21.0,True,True,False,-34.597561,-58.392476,2025-03-09 00:00:00
MLA562681683,Inmuebles,Alquiler,PH,Flores,1528000.0,114.0,126.0,,2.0,1.0,,True,False,True,-34.631307,-58.468607,2024-11-25 00:00:00
MLA362534528,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,913000.0,68.0,68.0,2.0,1.0,1.0,28.0,False,True,False,-34.612705,-58.444033,2024-03-25 00:00:00
MLA520289081,Inmuebles,Alquiler,PH,Caballito,791000.0,52.0,78.0,3.0,2.0,1.0,,True,True,False,-34.625293,-58.431317,2024-12-07 00:00:00
MLA130519354,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,805000.0,38.0,38.0,2.0,1.0,1.0,,True,False,True,-34.61582,-58.437104,2025-07-14 00:00:00
MLA820763975,Inmuebles,Alquiler,CASA,Palermo,1585000.0,86.0,,,2.0,2.0,10.0,True,False,False,-34.552439,-58.420652,2024-03-22 00:00:00
MLA973468587,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,908000.0,55.0,,3.0,2.0,1.0,,False,False,False,-34.563708,-58.451919,2025-01-09 00:00:00
MLA236971258,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,639000.0,35.0,,1.0,1.0,1.0,,True,True,False,-34.595736,-58.391025,2025-07-30 00:00:00
MLA141905977,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,760000.0,46.0,46.0,2.0,1.0,1.0,,False,True,False,-34.558593,-58.461643,2024-05-15 00:00:00
MLA487499468,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,369000.0,32.0,32.0,1.0,1.0,1.0,3.0,False,False,False,-34.636443,-58.424732,2024-03-20 00:00:00
MLA360194428,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1699000.0,72.0,72.0,3.0,2.0,2.0,19.0,False,False,False,-34.617185,-58.388641,2024-02-22 00:00:00
MLA941403233,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,3352000.0,168.0,,7.0,6.0,5.0,21.0,False,False,False,-34.574395,-58.387877,2024-11-28 00:00:00
MLA247659870,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,493000.0,37.0,,2.0,1.0,1.0,,False,False,False,-34.62057,-58.356064,2024-10-11 00:00:00
MLA814768878,Inmuebles,Alquiler,PH,Belgrano,1331000.0,,79.0,2.0,1.0,1.0,34.0,False,False,False,-34.575656,-58.458807,2025-04-11 00:00:00
MLA569293763,Inmuebles,Alquiler,PH,Colegiales,662000.0,38.0,47.0,2.0,1.0,1.0,19.0,True,False,False,-34.575596,-58.435384,2025-04-12 00:00:00
MLA513054406,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,3257000.0,102.0,102.0,4.0,3.0,2.0,6.0,False,True,False,-34.597481,-58.380664,2025-06-14 00:00:00
MLA203412260,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1352000.0,64.0,64.0,3.0,2.0,2.0,0.0,True,False,False,-34.613988,-58.422228,2024-07-09 00:00:00
MLA412831125,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,319000.0,24.0,,1.0,1.0,1.0,0.0,False,True,False,-34.618546,-58.460786,2024-03-29 00:00:00
MLA913917070,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,365000.0,32.0,,1.0,1.0,1.0,27.0,False,True,False,-34.611389,-58.455176,2025-02-17 00:00:00
MLA864672757,Inmuebles,Alquiler,PH,San Telmo,604000.0,58.0,,,1.0,1.0,,False,True,False,-34.656978,-58.376857,2024-06-29 00:00:00
MLA464280803,Inmuebles,Alquiler,PH,Nuñez,2373000.0,,98.0,3.0,2.0,,4.0,True,False,True,-34.54907,-58.459496,2025-01-18 00:00:00
MLA534027889,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,358000.0,,,2.0,1.0,1.0,,False,True,True,-34.662275,-58.417474,2024-08-15 00:00:00
MLA463922319,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,,99.0,,4.0,3.0,3.0,6.0,True,True,False,-34.588165,-58.453051,2024-08-15 00:00:00
MLA250811908,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1425000.0,85.0,85.0,4.0,3.0,2.0,9.0,True,True,False,-34.621409,-58.438471,2025-04-06 00:00:00
MLA566241471,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,503000.0,44.0,44.0,3.0,2.0,1.0,1.0,False,True,False,-34.611576,-58.448917,2024-08-08 00:00:00
MLA391730982,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,623000.0,,26.0,1.0,1.0,1.0,15.0,True,True,False,-34.582153,-58.405606,2024-06-23 00:00:00
MLA751389862,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,815000.0,37.0,37.0,1.0,1.0,1.0,1.0,False,False,False,-34.558268,-58.425669,2024-07-24 00:00:00
MLA148087242,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,420000.0,44.0,44.0,3.0,2.0,2.0,,False,False,False,-34.625856,-58.454507,2024-06-04 00:00:00
MLA193825270,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,,,57.0,2.0,1.0,1.0,6.0,False,True,False,-34.608983,-58.413454,2024-03-28 00:00:00
MLA105929605,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,494000.0,31.0,31.0,2.0,1.0,1.0,0.0,True,False,False,-34.564223,-58.455311,2025-01-16 00:00:00
MLA910130268,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1232000.0,54.0,54.0,2.0,1.0,1.0,18.0,False,True,False,-34.62113,-58.449517,2024-09-09 00:00:00
